trial,dataset,rank,node_id,label,diagnosis_type,total_score,total_percentile,adhesion_score,adhesion_percentile,context_score,context_percentile,context_contribution,adhesion_raw,context_raw_js,dominant_community,dominant_prob,dominant_community_soft_share,dominant_community_anomaly_rate,dominant_community_lift,neighbor_dominant_prob,assignment_entropy_norm,closest_prototype,distance_to_dominant_prototype,distance_to_dominant_percentile,distance_to_closest_prototype,top_communities,neighbor_top_communities,explanation
2,weibo,1,3947,1,locally coherent prototype outlier,34.2874755859375,1.0,34.261024475097656,1.0,1.322521448135376,0.9480009519276535,0.02645042911171913,20832.697265625,0.10639593005180359,33,1.0,0.24978682355182927,0.18678728154968363,1.8086947758423493,0.8027989268302917,0.0,33,144.33536387741225,1.0,144.33536387741225,C33:1.000; C35:0.000; C34:0.000,C33:0.803; C25:0.011; C22:0.009,"#1 node 3947 (labeled anomaly) is a locally coherent prototype outlier. It assigns to C33 with p=1.000. C33 is elevated-risk (soft share 25.0%, anomaly rate 18.7%, lift 1.81x). Its distance to the assigned prototype is 144.34, at the 100.0% percentile among nodes. Its neighbors mostly agree with C33 (80.3% neighbor mass), so the alert is mainly a within-community residual outlier. Adhesion percentile=100.0%; context percentile=94.8%; beta-weighted context contribution=0.026; assignment entropy=0.000."
2,weibo,2,2109,1,locally coherent prototype outlier,25.419092178344727,0.9998810090433127,25.417587280273438,0.9998810090433127,0.07521074265241623,0.8435268919562113,0.0015042148297652602,15471.67578125,0.02558697760105133,33,1.0,0.24978682355182927,0.18678728154968363,1.8086947758423493,0.9497596025466919,0.0,33,124.38519116538752,0.9998810090433127,124.38519116538752,C33:1.000; C35:0.000; C34:0.000,C33:0.950; C25:0.002; C5:0.002,"#2 node 2109 (labeled anomaly) is a locally coherent prototype outlier. It assigns to C33 with p=1.000. C33 is elevated-risk (soft share 25.0%, anomaly rate 18.7%, lift 1.81x). Its distance to the assigned prototype is 124.39, at the 100.0% percentile among nodes. Its neighbors mostly agree with C33 (95.0% neighbor mass), so the alert is mainly a within-community residual outlier. Adhesion percentile=100.0%; context percentile=84.4%; beta-weighted context contribution=0.002; assignment entropy=0.000."
2,weibo,3,3706,1,high-risk community prototype outlier,22.228473663330078,0.9997620180866255,22.123075485229492,0.9997620180866255,5.269861221313477,0.9901237505949548,0.10539722442626953,13474.494140625,0.36213046312332153,33,1.0,0.24978682355182927,0.18678728154968363,1.8086947758423493,0.43827885389328003,0.0,33,116.07968875141336,0.9997620180866255,116.07968875141336,C33:1.000; C35:0.000; C34:0.000,C33:0.438; C35:0.047; C25:0.021,"#3 node 3706 (labeled anomaly) is a high-risk community prototype outlier. It assigns to C33 with p=1.000. C33 is elevated-risk (soft share 25.0%, anomaly rate 18.7%, lift 1.81x). Its distance to the assigned prototype is 116.08, at the 100.0% percentile among nodes. Its neighbors only partially support C33 (43.8% neighbor mass; C33:0.438; C35:0.047; C25:0.021), adding a moderate context-mismatch signal. Adhesion percentile=100.0%; context percentile=99.0%; beta-weighted context contribution=0.105; assignment entropy=0.000."
2,weibo,4,7575,0,high-risk community prototype outlier,20.42717170715332,0.9996430271299381,20.28294563293457,0.9995240361732508,7.211315631866455,0.995478343645883,0.1442263126373291,12358.9794921875,0.48791056871414185,33,1.0,0.24978682355182927,0.18678728154968363,1.8086947758423493,0.3052346408367157,0.0,33,111.17094715881258,0.9995240361732508,111.17094715881258,C33:1.000; C35:0.000; C34:0.000,C33:0.305; C10:0.025; C22:0.024,"#4 node 7575 (label=0) is a high-risk community prototype outlier. It assigns to C33 with p=1.000. C33 is elevated-risk (soft share 25.0%, anomaly rate 18.7%, lift 1.81x). Its distance to the assigned prototype is 111.17, at the 100.0% percentile among nodes. Its neighborhood distribution is different from its own assignment (30.5% neighbor mass on C33; C33:0.305; C10:0.025; C22:0.024), which is a strong context-break signal. Adhesion percentile=100.0%; context percentile=99.5%; beta-weighted context contribution=0.144; assignment entropy=0.000."
2,weibo,5,1454,1,high-risk community prototype outlier,20.404943466186523,0.9995240361732508,20.284460067749023,0.9996430271299381,6.024194717407227,0.9930985245121371,0.1204838901758194,12359.8984375,0.4110011160373688,33,1.0,0.24978682355182927,0.18678728154968363,1.8086947758423493,0.3833957016468048,0.0,33,111.17508011015778,0.9996430271299381,111.17508011015778,C33:1.000; C35:0.000; C34:0.000,C33:0.383; C9:0.046; C2:0.036,"#5 node 1454 (labeled anomaly) is a high-risk community prototype outlier. It assigns to C33 with p=1.000. C33 is elevated-risk (soft share 25.0%, anomaly rate 18.7%, lift 1.81x). Its distance to the assigned prototype is 111.18, at the 100.0% percentile among nodes. Its neighbors only partially support C33 (38.3% neighbor mass; C33:0.383; C9:0.046; C2:0.036), adding a moderate context-mismatch signal. Adhesion percentile=100.0%; context percentile=99.3%; beta-weighted context contribution=0.120; assignment entropy=0.000."
2,weibo,6,2696,1,neighborhood context break,19.83024024963379,0.9994050452165636,19.579343795776367,0.9992860542598763,12.544817924499512,0.9996430271299381,0.2508963644504547,11932.4462890625,0.8334497809410095,17,0.9786005616188049,0.021010087176067074,0.08022912384424835,0.7768730074317345,0.037911929190158844,0.03947173640186932,17,109.22315799402386,0.9994050452165636,109.22315799402386,C17:0.979; C30:0.007; C29:0.006,C33:0.065; C17:0.038; C0:0.035,"#6 node 2696 (labeled anomaly) is a neighborhood context break. It assigns to C17 with p=0.979. C17 is low-risk (soft share 2.1%, anomaly rate 8.0%, lift 0.78x). Its distance to the assigned prototype is 109.22, at the 99.9% percentile among nodes. Its neighborhood distribution is different from its own assignment (3.8% neighbor mass on C17; C33:0.065; C17:0.038; C0:0.035), which is a strong context-break signal. Adhesion percentile=99.9%; context percentile=100.0%; beta-weighted context contribution=0.251; assignment entropy=0.039."
2,weibo,7,4704,1,prototype-assignment tension,19.791563034057617,0.9992860542598763,19.602519989013672,0.9994050452165636,9.452125549316406,0.9984531175630652,0.18904250860214233,11946.49609375,0.6330848932266235,12,0.38726404309272766,0.02049272073159113,0.07423814385480094,0.7188612728040353,0.029103178530931473,0.4591803389449132,4,109.17759864951692,0.9992860542598763,108.55581171827006,C12:0.387; C0:0.192; C1:0.147,C33:0.059; C0:0.030; C7:0.030,"#7 node 4704 (labeled anomaly) is a prototype-assignment tension. It assigns to C12 with p=0.387. C12 is low-risk (soft share 2.0%, anomaly rate 7.4%, lift 0.72x). The closest prototype is C4 (distance 108.56), but the soft assignment favors C12; this assignment/prototype tension makes the case more diagnostic. Its neighborhood distribution is different from its own assignment (2.9% neighbor mass on C12; C33:0.059; C0:0.030; C7:0.030), which is a strong context-break signal. Adhesion percentile=99.9%; context percentile=99.8%; beta-weighted context contribution=0.189; assignment entropy=0.459."
2,weibo,8,7295,1,prototype-assignment tension,18.57941246032715,0.9991670633031889,18.32062339782715,0.9991670633031889,12.939431190490723,1.0,0.2587886154651642,11169.390625,0.8590154051780701,25,0.9490249156951904,0.02732954053634834,0.06053144052122458,0.5861368040512405,0.022076746448874474,0.07029965196026416,4,105.68215447007834,0.9991670633031889,104.8092156238539,C25:0.949; C7:0.029; C11:0.018,C33:0.068; C22:0.033; C7:0.032,"#8 node 7295 (labeled anomaly) is a prototype-assignment tension. It assigns to C25 with p=0.949. C25 is low-risk (soft share 2.7%, anomaly rate 6.1%, lift 0.59x). The closest prototype is C4 (distance 104.81), but the soft assignment favors C25; this assignment/prototype tension makes the case more diagnostic. Its neighborhood distribution is different from its own assignment (2.2% neighbor mass on C25; C33:0.068; C22:0.033; C7:0.032), which is a strong context-break signal. Adhesion percentile=99.9%; context percentile=100.0%; beta-weighted context contribution=0.259; assignment entropy=0.070."
2,weibo,9,6817,1,high-risk community prototype outlier,18.406042098999023,0.9990480723465016,18.295339584350586,0.9990480723465016,5.535080909729004,0.9909566872917658,0.11070161312818527,11154.0634765625,0.3793131113052368,33,1.0,0.24978682355182927,0.18678728154968363,1.8086947758423493,0.4185003936290741,0.0,33,105.61279977617534,0.9990480723465016,105.61279977617534,C33:1.000; C35:0.000; C34:0.000,C33:0.419; C25:0.026; C5:0.020,"#9 node 6817 (labeled anomaly) is a high-risk community prototype outlier. It assigns to C33 with p=1.000. C33 is elevated-risk (soft share 25.0%, anomaly rate 18.7%, lift 1.81x). Its distance to the assigned prototype is 105.61, at the 99.9% percentile among nodes. Its neighbors only partially support C33 (41.9% neighbor mass; C33:0.419; C25:0.026; C5:0.020), adding a moderate context-mismatch signal. Adhesion percentile=99.9%; context percentile=99.1%; beta-weighted context contribution=0.111; assignment entropy=0.000."
2,weibo,10,5212,0,prototype-assignment tension,17.93484878540039,0.9989290813898144,17.70183753967285,0.9989290813898144,11.650590896606445,0.9991670633031889,0.23301181197166443,10794.2744140625,0.7755158543586731,30,0.6175215840339661,0.020841312805575177,0.07909029377295619,0.7658455114297092,0.021983670070767403,0.2368798187440186,4,103.87682384078751,0.9989290813898144,103.26563800310102,C30:0.618; C35:0.344; C26:0.018,C33:0.240; C35:0.039; C12:0.039,"#10 node 5212 (label=0) is a prototype-assignment tension. It assigns to C30 with p=0.618. C30 is low-risk (soft share 2.1%, anomaly rate 7.9%, lift 0.77x). The closest prototype is C4 (distance 103.27), but the soft assignment favors C30; this assignment/prototype tension makes the case more diagnostic. Its neighborhood distribution is different from its own assignment (2.2% neighbor mass on C30; C33:0.240; C35:0.039; C12:0.039), which is a strong context-break signal. Adhesion percentile=99.9%; context percentile=99.9%; beta-weighted context contribution=0.233; assignment entropy=0.237."
2,weibo,11,2753,1,prototype-assignment tension,16.211721420288086,0.9988100904331271,16.003110885620117,0.9988100904331271,10.430562019348145,0.9988100904331271,0.20861123502254486,9764.48046875,0.6964744329452515,33,1.0,0.24978682355182927,0.18678728154968363,1.8086947758423493,0.13816796243190765,1.7510881237664823e-37,21,98.81538578961275,0.9988100904331271,98.6334359509999,C33:1.000; C20:0.000; C10:0.000,C33:0.138; C22:0.035; C13:0.031,"#11 node 2753 (labeled anomaly) is a prototype-assignment tension. It assigns to C33 with p=1.000. C33 is elevated-risk (soft share 25.0%, anomaly rate 18.7%, lift 1.81x). The closest prototype is C21 (distance 98.63), but the soft assignment favors C33; this assignment/prototype tension makes the case more diagnostic. Its neighborhood distribution is different from its own assignment (13.8% neighbor mass on C33; C33:0.138; C22:0.035; C13:0.031), which is a strong context-break signal. Adhesion percentile=99.9%; context percentile=99.9%; beta-weighted context contribution=0.209; assignment entropy=0.000."
2,weibo,12,5167,1,high-risk community prototype outlier,14.381903648376465,0.9986910994764397,14.24372386932373,0.9986910994764397,6.90899658203125,0.9945264159923846,0.1381799280643463,8697.9140625,0.46832436323165894,33,1.0,0.24978682355182927,0.18678728154968363,1.8086947758423493,0.32422471046447754,2.773766936470185e-43,33,93.2626080618594,0.9986910994764397,93.2626080618594,C33:1.000; C3:0.000; C34:0.000,C33:0.324; C35:0.030; C12:0.029,"#12 node 5167 (labeled anomaly) is a high-risk community prototype outlier. It assigns to C33 with p=1.000. C33 is elevated-risk (soft share 25.0%, anomaly rate 18.7%, lift 1.81x). Its distance to the assigned prototype is 93.26, at the 99.9% percentile among nodes. Its neighborhood distribution is different from its own assignment (32.4% neighbor mass on C33; C33:0.324; C35:0.030; C12:0.029), which is a strong context-break signal. Adhesion percentile=99.9%; context percentile=99.5%; beta-weighted context contribution=0.138; assignment entropy=0.000."
2,weibo,13,2832,1,prototype-assignment tension,14.311993598937988,0.9985721085197525,14.22285270690918,0.9985721085197525,4.457061767578125,0.987743931461209,0.08914123475551605,8685.26171875,0.309471994638443,33,1.0,0.24978682355182927,0.18678728154968363,1.8086947758423493,0.5022818446159363,0.0,21,93.19475156225269,0.9985721085197525,93.1663603621232,C33:1.000; C35:0.000; C34:0.000,C33:0.502; C9:0.046; C5:0.016,"#13 node 2832 (labeled anomaly) is a prototype-assignment tension. It assigns to C33 with p=1.000. C33 is elevated-risk (soft share 25.0%, anomaly rate 18.7%, lift 1.81x). The closest prototype is C21 (distance 93.17), but the soft assignment favors C33; this assignment/prototype tension makes the case more diagnostic. Its neighbors only partially support C33 (50.2% neighbor mass; C33:0.502; C9:0.046; C5:0.016), adding a moderate context-mismatch signal. Adhesion percentile=99.9%; context percentile=98.8%; beta-weighted context contribution=0.089; assignment entropy=0.000."
2,weibo,14,976,0,high-risk community prototype outlier,14.262221336364746,0.9984531175630652,14.146330833435059,0.9984531175630652,5.79451322555542,0.9919086149452642,0.1158902645111084,8638.873046875,0.3961208462715149,33,1.0,0.24978682355182927,0.18678728154968363,1.8086947758423493,0.3996620774269104,0.0,33,92.94553806867223,0.9984531175630652,92.94553806867223,C33:1.000; C35:0.000; C34:0.000,C33:0.400; C11:0.056; C9:0.049,"#14 node 976 (label=0) is a high-risk community prototype outlier. It assigns to C33 with p=1.000. C33 is elevated-risk (soft share 25.0%, anomaly rate 18.7%, lift 1.81x). Its distance to the assigned prototype is 92.95, at the 99.8% percentile among nodes. Its neighbors only partially support C33 (40.0% neighbor mass; C33:0.400; C11:0.056; C9:0.049), adding a moderate context-mismatch signal. Adhesion percentile=99.8%; context percentile=99.2%; beta-weighted context contribution=0.116; assignment entropy=0.000."
2,weibo,15,1383,1,locally coherent prototype outlier,13.68493938446045,0.9983341266063779,13.6660795211792,0.9983341266063779,0.9429892897605896,0.9269395525940028,0.018859785050153732,8347.7373046875,0.08180735260248184,33,1.0,0.24978682355182927,0.18678728154968363,1.8086947758423493,0.8457005023956299,0.0,33,91.36595265572127,0.9983341266063779,91.36595265572127,C33:1.000; C35:0.000; C34:0.000,C33:0.846; C2:0.006; C20:0.006,"#15 node 1383 (labeled anomaly) is a locally coherent prototype outlier. It assigns to C33 with p=1.000. C33 is elevated-risk (soft share 25.0%, anomaly rate 18.7%, lift 1.81x). Its distance to the assigned prototype is 91.37, at the 99.8% percentile among nodes. Its neighbors mostly agree with C33 (84.6% neighbor mass), so the alert is mainly a within-community residual outlier. Adhesion percentile=99.8%; context percentile=92.7%; beta-weighted context contribution=0.019; assignment entropy=0.000."
2,weibo,16,6574,1,locally coherent prototype outlier,13.63708209991455,0.9982151356496907,13.586846351623535,0.9982151356496907,2.511782646179199,0.9765587815326036,0.050235651433467865,8299.705078125,0.1834440529346466,33,1.0,0.24978682355182927,0.18678728154968363,1.8086947758423493,0.6779704093933105,0.0,33,91.10271718299624,0.9982151356496907,91.10271718299624,C33:1.000; C35:0.000; C34:0.000,C33:0.678; C25:0.015; C21:0.013,"#16 node 6574 (labeled anomaly) is a locally coherent prototype outlier. It assigns to C33 with p=1.000. C33 is elevated-risk (soft share 25.0%, anomaly rate 18.7%, lift 1.81x). Its distance to the assigned prototype is 91.10, at the 99.8% percentile among nodes. Its neighbors only partially support C33 (67.8% neighbor mass; C33:0.678; C25:0.015; C21:0.013), adding a moderate context-mismatch signal. Adhesion percentile=99.8%; context percentile=97.7%; beta-weighted context contribution=0.050; assignment entropy=0.000."
2,weibo,17,2626,0,high-risk community prototype outlier,12.191384315490723,0.9980961446930033,12.114326477050781,0.9980961446930033,3.8529086112976074,0.9860780580675869,0.07705817371606827,7407.0419921875,0.2703309655189514,33,1.0,0.24978682355182927,0.18678728154968363,1.8086947758423493,0.5533169507980347,0.0,33,86.06417368561381,0.9980961446930033,86.06417368561381,C33:1.000; C35:0.000; C34:0.000,C33:0.553; C12:0.022; C14:0.018,"#17 node 2626 (label=0) is a high-risk community prototype outlier. It assigns to C33 with p=1.000. C33 is elevated-risk (soft share 25.0%, anomaly rate 18.7%, lift 1.81x). Its distance to the assigned prototype is 86.06, at the 99.8% percentile among nodes. Its neighbors only partially support C33 (55.3% neighbor mass; C33:0.553; C12:0.022; C14:0.018), adding a moderate context-mismatch signal. Adhesion percentile=99.8%; context percentile=98.6%; beta-weighted context contribution=0.077; assignment entropy=0.000."
2,weibo,18,5168,1,high-risk community prototype outlier,11.47971248626709,0.997977153736316,11.385051727294922,0.997977153736316,4.733022212982178,0.9891718229414564,0.0946604385972023,6964.9443359375,0.3273504972457886,33,1.0,0.24978682355182927,0.18678728154968363,1.8086947758423493,0.4799666702747345,3.176234540928898e-36,33,83.45624204298622,0.997977153736316,83.45624204298622,C33:1.000; C3:0.000; C19:0.000,C33:0.480; C14:0.053; C3:0.029,"#18 node 5168 (labeled anomaly) is a high-risk community prototype outlier. It assigns to C33 with p=1.000. C33 is elevated-risk (soft share 25.0%, anomaly rate 18.7%, lift 1.81x). Its distance to the assigned prototype is 83.46, at the 99.8% percentile among nodes. Its neighbors only partially support C33 (48.0% neighbor mass; C33:0.480; C14:0.053; C3:0.029), adding a moderate context-mismatch signal. Adhesion percentile=99.8%; context percentile=98.9%; beta-weighted context contribution=0.095; assignment entropy=0.000."
2,weibo,19,7287,1,prototype-distance anomaly,10.932526588439941,0.9978581627796288,10.7732572555542,0.9978581627796288,7.963473320007324,0.9967872441694431,0.15926946699619293,6594.0654296875,0.5366402864456177,3,0.9999932050704956,0.02266422342076889,0.06395747971665801,0.6193117565597885,0.260530561208725,2.4763377402885402e-05,3,81.20384506367294,0.9978581627796288,81.20384506367294,C3:1.000; C16:0.000; C11:0.000,C3:0.261; C16:0.198; C28:0.025,"#19 node 7287 (labeled anomaly) is a prototype-distance anomaly. It assigns to C3 with p=1.000. C3 is low-risk (soft share 2.3%, anomaly rate 6.4%, lift 0.62x). Its distance to the assigned prototype is 81.20, at the 99.8% percentile among nodes. Its neighborhood distribution is different from its own assignment (26.1% neighbor mass on C3; C3:0.261; C16:0.198; C28:0.025), which is a strong context-break signal. Adhesion percentile=99.8%; context percentile=99.7%; beta-weighted context contribution=0.159; assignment entropy=0.000."
2,weibo,20,2250,1,high-risk community prototype outlier,10.547416687011719,0.9977391718229415,10.395654678344727,0.9977391718229415,7.588119029998779,0.996311280342694,0.15176238119602203,6365.1572265625,0.5123223662376404,33,1.0,0.24978682355182927,0.18678728154968363,1.8086947758423493,0.2824089527130127,6.57357390546427e-39,33,79.78193546513208,0.9977391718229415,79.78193546513208,C33:1.000; C20:0.000; C10:0.000,C33:0.282; C10:0.034; C35:0.030,"#20 node 2250 (labeled anomaly) is a high-risk community prototype outlier. It assigns to C33 with p=1.000. C33 is elevated-risk (soft share 25.0%, anomaly rate 18.7%, lift 1.81x). Its distance to the assigned prototype is 79.78, at the 99.8% percentile among nodes. Its neighborhood distribution is different from its own assignment (28.2% neighbor mass on C33; C33:0.282; C10:0.034; C35:0.030), which is a strong context-break signal. Adhesion percentile=99.8%; context percentile=99.6%; beta-weighted context contribution=0.152; assignment entropy=0.000."
2,weibo,21,7151,0,high-risk community prototype outlier,9.472630500793457,0.9976201808662541,9.398818016052246,0.9976201808662541,3.690645933151245,0.9846501665873394,0.07381291687488556,5760.8603515625,0.25981852412223816,33,1.0,0.24978682355182927,0.18678728154968363,1.8086947758423493,0.5675483345985413,0.0,33,75.90033169599788,0.9976201808662541,75.90033169599788,C33:1.000; C35:0.000; C34:0.000,C33:0.568; C30:0.032; C2:0.029,"#21 node 7151 (label=0) is a high-risk community prototype outlier. It assigns to C33 with p=1.000. C33 is elevated-risk (soft share 25.0%, anomaly rate 18.7%, lift 1.81x). Its distance to the assigned prototype is 75.90, at the 99.8% percentile among nodes. Its neighbors only partially support C33 (56.8% neighbor mass; C33:0.568; C30:0.032; C2:0.029), adding a moderate context-mismatch signal. Adhesion percentile=99.8%; context percentile=98.5%; beta-weighted context contribution=0.074; assignment entropy=0.000."
2,weibo,22,3397,1,prototype-assignment tension,9.313448905944824,0.9975011899095668,9.06212329864502,0.9973821989528796,12.566286087036133,0.9997620180866255,0.25132572650909424,5556.75048828125,0.8348405957221985,33,1.0,0.24978682355182927,0.18678728154968363,1.8086947758423493,0.05943998694419861,5.108461857458236e-30,21,74.54361467142071,0.9973821989528796,74.14628699402283,C33:1.000; C19:0.000; C0:0.000,C33:0.059; C1:0.037; C29:0.036,"#22 node 3397 (labeled anomaly) is a prototype-assignment tension. It assigns to C33 with p=1.000. C33 is elevated-risk (soft share 25.0%, anomaly rate 18.7%, lift 1.81x). The closest prototype is C21 (distance 74.15), but the soft assignment favors C33; this assignment/prototype tension makes the case more diagnostic. Its neighborhood distribution is different from its own assignment (5.9% neighbor mass on C33; C33:0.059; C1:0.037; C29:0.036), which is a strong context-break signal. Adhesion percentile=99.7%; context percentile=100.0%; beta-weighted context contribution=0.251; assignment entropy=0.000."
2,weibo,23,6759,0,high-risk community prototype outlier,9.267465591430664,0.9973821989528796,9.177191734313965,0.9975011899095668,4.513686656951904,0.9883388862446454,0.09027373045682907,5626.5068359375,0.31314051151275635,33,1.0,0.24978682355182927,0.18678728154968363,1.8086947758423493,0.4976530075073242,0.0,33,75.01004490024987,0.9975011899095668,75.01004490024987,C33:1.000; C35:0.000; C34:0.000,C33:0.498; C35:0.024; C25:0.020,"#23 node 6759 (label=0) is a high-risk community prototype outlier. It assigns to C33 with p=1.000. C33 is elevated-risk (soft share 25.0%, anomaly rate 18.7%, lift 1.81x). Its distance to the assigned prototype is 75.01, at the 99.8% percentile among nodes. Its neighbors only partially support C33 (49.8% neighbor mass; C33:0.498; C35:0.024; C25:0.020), adding a moderate context-mismatch signal. Adhesion percentile=99.8%; context percentile=98.8%; beta-weighted context contribution=0.090; assignment entropy=0.000."
2,weibo,24,5311,0,neighborhood context break,9.199238777160645,0.9972632079961923,8.952336311340332,0.9972632079961923,12.345133781433105,0.9995240361732508,0.2469026744365692,5490.19580078125,0.8205128908157349,9,0.9517752528190613,0.022812372555979513,0.07257433127103288,0.7027502768985587,0.04282090440392494,0.06714435247581443,9,74.07998211392872,0.9972632079961923,74.07998211392872,C9:0.952; C30:0.028; C34:0.017,C33:0.389; C9:0.043; C2:0.033,"#24 node 5311 (label=0) is a neighborhood context break. It assigns to C9 with p=0.952. C9 is low-risk (soft share 2.3%, anomaly rate 7.3%, lift 0.70x). Its distance to the assigned prototype is 74.08, at the 99.7% percentile among nodes. Its neighborhood distribution is different from its own assignment (4.3% neighbor mass on C9; C33:0.389; C9:0.043; C2:0.033), which is a strong context-break signal. Adhesion percentile=99.7%; context percentile=100.0%; beta-weighted context contribution=0.247; assignment entropy=0.067."
2,weibo,25,2790,0,prototype-assignment tension,8.876519203186035,0.997144217039505,8.621674537658691,0.997144217039505,12.74223518371582,0.9998810090433127,0.25484469532966614,5289.74365234375,0.8462397456169128,33,0.9998903274536133,0.24978682355182927,0.18678728154968363,1.8086947758423493,0.05373808741569519,0.00035638139281778586,21,72.73060711239457,0.997144217039505,72.61397963934012,C33:1.000; C11:0.000; C19:0.000,C33:0.054; C9:0.052; C30:0.035,"#25 node 2790 (label=0) is a prototype-assignment tension. It assigns to C33 with p=1.000. C33 is elevated-risk (soft share 25.0%, anomaly rate 18.7%, lift 1.81x). The closest prototype is C21 (distance 72.61), but the soft assignment favors C33; this assignment/prototype tension makes the case more diagnostic. Its neighborhood distribution is different from its own assignment (5.4% neighbor mass on C33; C33:0.054; C9:0.052; C30:0.035), which is a strong context-break signal. Adhesion percentile=99.7%; context percentile=100.0%; beta-weighted context contribution=0.255; assignment entropy=0.000."
2,weibo,26,7979,1,prototype-assignment tension,8.534721374511719,0.9970252260828177,8.365020751953125,0.9970252260828177,8.485034942626953,0.9978581627796288,0.16970069706439972,5134.1572265625,0.5704304575920105,11,0.326126366853714,0.020610824303567445,0.07667606545265057,0.7424681052465909,0.024060731753706932,0.4606294940132417,35,71.66655235577124,0.9970252260828177,71.5115061218298,C11:0.326; C35:0.266; C12:0.228,C33:0.128; C9:0.079; C35:0.072,"#26 node 7979 (labeled anomaly) is a prototype-assignment tension. It assigns to C11 with p=0.326. C11 is low-risk (soft share 2.1%, anomaly rate 7.7%, lift 0.74x). The closest prototype is C35 (distance 71.51), but the soft assignment favors C11; this assignment/prototype tension makes the case more diagnostic. Its neighborhood distribution is different from its own assignment (2.4% neighbor mass on C11; C33:0.128; C9:0.079; C35:0.072), which is a strong context-break signal. Adhesion percentile=99.7%; context percentile=99.8%; beta-weighted context contribution=0.170; assignment entropy=0.461."
2,weibo,27,480,1,neighborhood context break,8.373634338378906,0.9969062351261304,8.140254974365234,0.9969062351261304,11.668972969055176,0.9992860542598763,0.23337945342063904,4997.900390625,0.7767068147659302,9,0.9327496886253357,0.022812372555979513,0.07257433127103288,0.7027502768985587,0.04676572605967522,0.09533299528341056,9,70.67163490728618,0.9969062351261304,70.67163490728618,C9:0.933; C14:0.045; C17:0.006,C33:0.357; C9:0.047; C35:0.031,"#27 node 480 (labeled anomaly) is a neighborhood context break. It assigns to C9 with p=0.933. C9 is low-risk (soft share 2.3%, anomaly rate 7.3%, lift 0.70x). Its distance to the assigned prototype is 70.67, at the 99.7% percentile among nodes. Its neighborhood distribution is different from its own assignment (4.7% neighbor mass on C9; C33:0.357; C9:0.047; C35:0.031), which is a strong context-break signal. Adhesion percentile=99.7%; context percentile=99.9%; beta-weighted context contribution=0.233; assignment entropy=0.095."
2,weibo,28,4357,1,locally coherent prototype outlier,7.5358357429504395,0.9967872441694431,7.481775760650635,0.9967872441694431,2.703007698059082,0.979176582579724,0.05406015366315842,4598.720703125,0.19583286345005035,33,1.0,0.24978682355182927,0.18678728154968363,1.8086947758423493,0.6591922044754028,0.0,33,67.8138680737576,0.9967872441694431,67.8138680737576,C33:1.000; C35:0.000; C34:0.000,C33:0.659; C25:0.032; C22:0.014,"#28 node 4357 (labeled anomaly) is a locally coherent prototype outlier. It assigns to C33 with p=1.000. C33 is elevated-risk (soft share 25.0%, anomaly rate 18.7%, lift 1.81x). Its distance to the assigned prototype is 67.81, at the 99.7% percentile among nodes. Its neighbors only partially support C33 (65.9% neighbor mass; C33:0.659; C25:0.032; C22:0.014), adding a moderate context-mismatch signal. Adhesion percentile=99.7%; context percentile=97.9%; beta-weighted context contribution=0.054; assignment entropy=0.000."
2,weibo,29,3496,0,prototype-assignment tension,6.654811382293701,0.9966682532127559,6.415151119232178,0.9966682532127559,11.983009338378906,0.9994050452165636,0.23966018855571747,3952.11669921875,0.7970521450042725,33,1.0,0.24978682355182927,0.18678728154968363,1.8086947758423493,0.07853281497955322,1.1963096980622123e-13,17,62.865862749339165,0.9966682532127559,62.82033921853057,C33:1.000; C9:0.000; C1:0.000,C33:0.079; C9:0.043; C1:0.036,"#29 node 3496 (label=0) is a prototype-assignment tension. It assigns to C33 with p=1.000. C33 is elevated-risk (soft share 25.0%, anomaly rate 18.7%, lift 1.81x). The closest prototype is C17 (distance 62.82), but the soft assignment favors C33; this assignment/prototype tension makes the case more diagnostic. Its neighborhood distribution is different from its own assignment (7.9% neighbor mass on C33; C33:0.079; C9:0.043; C1:0.036), which is a strong context-break signal. Adhesion percentile=99.7%; context percentile=99.9%; beta-weighted context contribution=0.240; assignment entropy=0.000."
2,weibo,30,1073,0,prototype-assignment tension,6.453096866607666,0.9965492622560685,6.2854390144348145,0.996311280342694,8.382882118225098,0.9977391718229415,0.16765764355659485,3873.4833984375,0.5638123154640198,10,0.4470619559288025,0.0217501774775989,0.06934887600441111,0.6715176145778095,0.02229452133178711,0.5015801128481401,4,62.3275668218927,0.996311280342694,61.19000170447579,C10:0.447; C35:0.185; C11:0.090,C33:0.177; C35:0.043; C30:0.043,"#30 node 1073 (label=0) is a prototype-assignment tension. It assigns to C10 with p=0.447. C10 is low-risk (soft share 2.2%, anomaly rate 6.9%, lift 0.67x). The closest prototype is C4 (distance 61.19), but the soft assignment favors C10; this assignment/prototype tension makes the case more diagnostic. Its neighborhood distribution is different from its own assignment (2.2% neighbor mass on C10; C33:0.177; C35:0.043; C30:0.043), which is a strong context-break signal. Adhesion percentile=99.6%; context percentile=99.8%; beta-weighted context contribution=0.168; assignment entropy=0.502."
